Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
15,B1035.022,3,Fraction Needed,1,0.254912629253359,0.719248676002811,0.960326390424976,0.376706371614907,1,1,0.780610007774033,0.395815641402375,0.874892771632456,0.441174953010961,0.19835994307821,0.541005497874834,0.262759988443357,0.292564412969751,0.514413716288432,0.494563254836562,1,0.352525493581309,0.991114781427442,0.274904617315146,0.42573708907094,0.341436878526085,0.417591649478813,0.728221098051879,0.289305864998663,0.460370365192182,0.244720952066474,0.148366668840717,0.315754605674907,0.583169799174966,0.303717105427513,0.374368410842106,0.724132795585387,0.385342036771162,0.886162126636886,0.314746352656157,0.451845691237923,1,0.530945315351627,0.290774629867126,0.896252425050931,0.496554210696291,0.758632191103116,1,0.244757227369297,0.611346681353054,0.371192097972914,0.598836692726472,0.928560932429797,0.316864542804967,0.340440163843619,0.455205236154881,1,0.326658229352106,0.77546500108001,0.670595286657695,0.504942820595833,0.367414998299039,1,0.498928832213212,0.648553522145029,0.686004272701106,1,0.432404549044601,0.356554805459255,0.631728424652137,0.551131059187459,0.31436146930328,0.393493646378157,0.959226401551881,0.5307370466923,1,0.751166417583109,0.632951867966096,1,0.360791292690972,0.208199113524025,0.147222045737749,0.444635533903217,0.278697334616115,0.407076852257013,0.398019550578378,0.211631893353825,0.327746645847625,0.478841825329729,0.69005494654033,0.795339984439887,0.318281663058626,0.475072927005007,0.166841560670369,0.373412443557106,0.588102904501697,0.298182305382987,0.95071128586691,0.337919945609523,0.240426530701008,0.769741305212631,0.72180639079792,0.628079481409405
15,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,B1035.032,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
15,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,2,Fraction Needed,0.311254067289641,0.52992290223468,1,0.425666028986348,0.200370431923163,0.443433114090572,0.599880010916481,0.658184021680331,0.436146057805091,0.206713397582671,0.561403050180468,0.396861599079075,0.822635011249205,1,0.144127789987735,0.193741352282473,0.341533127366587,0.6484332461596,0.480623703025392,0.509586329926571,0.231118846895708,1,0.740651380331756,0.41389650129205,0.292151332577372,0.819738446655963,0.583508142368282,0.156387125192089,0.337436075987092,0.656360185803592,0.714190886049654,0.577760622455534,0.807399857293571,0.563823216171289,0.530726655694773,0.488057879910258,0.827498420172944,0.519094736082685,0.670287528111595,0.423647752982327,0.230734409722479,0.908771959352981,1,0.55450691913931,0.494841453707702,0.543661850061046,0.252689136935425,0.194353625677338,0.503411192565014,0.814624328888215,0.379600948795112,0.466758679678143,0.289512239414577,0.398292340140279,0.578329870033151,0.868508975015405,0.509016232742391,1,0.509274802308161,0.93085706577436,0.416521456947552,0.354272826061294,0.172964254383852,0.171917143814657,0.325022832802085,0.58323254053002,0.381380811369744,0.591147545086533,0.719813993295549,0.509171899190121,0.212769817858793,0.27602452444599,0.393094412248353,0.864399236083402,1,0.245624966044507,0.398608306163564,0.593251863573592,0.992634134722356,0.659390705168532,0.205534780109247,0.394603908723571,0.343637282031155,0.753132239114504,0.423303103600073,0.662852447765245,0.370927381409402,0.191531174370759,0.400245561918186,0.589645256855712,0.923728022866594,0.25733532761803,0.544858988062996,0.392455155713679,0.412143590140993,0.364115815222035,1,0.620934422669069,0.261496377064199,0.372506721337245
15,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.032,3,Fraction Needed,0.526729411674201,0.34267686635197,1,0.63208775179879,0.686689662687049,0.53049195533021,0.841630802092868,1,0.370985508466596,0.259628055965644,0.819333540066515,0.474819874928428,0.964596882502525,0.635003297712646,0.726986702381112,1,0.480131894885345,0.946781287031626,0.610121448166587,0.532435639128969,0.384459337996186,1,0.431453071585898,0.562669448496624,0.545659350096789,0.509863940728705,0.603354318850584,0.352801631283932,0.705812885083687,1,0.503480883224668,0.458183457488572,0.523059566212514,1,0.403671683074321,0.626870315477981,0.814957246154488,1,0.507525734342971,0.494481012801198,0.294310647101094,0.274074057650516,0.581202839521163,0.470113838948958,0.572844440084918,0.305670437654634,0.520894157464611,0.282366878977486,0.909959488756696,0.513373504695739,0.286783067137059,0.191103304312774,0.379716321918443,0.562876953898881,0.244092844533481,1,0.652325404952011,0.628677884019005,0.677585243230397,0.540238503458922,0.225797777135141,0.321126265850445,0.739951787626551,0.424075523233539,0.393597638798838,0.207202455688165,0.311249527639304,0.559503139019283,0.700527057531832,0.182798232406907,0.445022747030819,0.443153799197251,0.242971512730001,0.655782259958605,0.962042814860076,0.25785168837949,0.526690857896825,0.268945989066675,0.589206948397049,0.552779721144796,0.474819875764222,0.58753983711172,0.439052805558168,0.560947553478138,0.363355191651813,0.346834214742061,0.810250773159239,0.192139392884149,0.893916689436237,1,0.331031216210256,0.50295865365899,0.439743710182957,1,0.93422335031094,0.595382734602088,0.32274076604172,0.218698112139768,0.673394509474495,1
15,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,B2022.001,-,Total in Building,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864
15,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B2022.001,2,Fraction Needed,1,1,1,0.756828960465592,0.377706575827467,1,0.638227918183196,0.318781776831758,1,0.580309545957548,1,1,1,1,1,0.428395327030432,0.679402633342855,0.537205647878161,1,0.655993927571131,0.558120723623153,1,1,1,0.656811481714656,1,0.372554524882589,0.355592381251439,0.553839493633355,1,0.949714207743734,0.676597834070435,0.451091112947624,1,0.577262008477041,0.262683218818821,0.683940083257422,1,1,0.743777599427304,0.316975807090881,1,0.650534649338162,1,0.629055850267063,0.793074446338185,0.720922055095825,1,1,1,0.666073841264585,0.838973185774912,0.512278269911462,0.953000072065732,1,1,1,0.403099876942438,0.957964940004185,1,0.69842014507565,0.502844870702707,0.891666646540893,0.892974566868629,1,0.925823429651263,1,0.565612000153934,0.850219433470843,1,1,0.198477436036901,0.541016728513351,0.389187501557471,0.601715465491601,1,0.687448304405722,0.642005993874378,1,1,1,1,1,0.894693729522595,0.380178482266619,0.74653543282205,0.438744631082385,0.801692521274138,0.65550923060594,0.600887485347152,0.718659004332337,0.588730169558897,0.815793614490059,0.410682659658496,1,1,0.602190901089819,0.931858448346359,0.815435735461178,0.916163261638249
15,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,B3011.011,-,Total in Building,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
15,B3011.011,-,Caused Unsafe Placard,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
15,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B3011.011,2,Number in DS,83,60,106,84,90,101,79,109,109,107,112,77,115,57,99,112,113,95,100,87,101,73,92,114,108,112,114,115,97,107,114,76,109,113,94,78,114,117,75,80,85,117,110,81,115,97,107,92,100,91,90,77,93,116,110,75,105,102,97,100,100,91,77,47,76,98,107,65,113,88,112,113,80,74,98,117,108,103,60,107,92,111,103,115,84,108,78,113,89,92,116,87,115,108,109,110,110,112,101,96
15,B3011.011,2,Fraction Needed,0.475701136248493,0.37262209295357,0.202901905033671,0.749245321820513,0.673043145707647,0.653862542654154,0.989049745026972,1,0.882388664957592,0.486372362362785,0.636409319563154,0.260720138067362,0.767560947249859,0.942588038029791,0.504619480011006,0.713245267737858,0.276055248894218,0.241806650583034,0.80377401478106,0.340083406413626,0.575130743170852,0.289001591211938,0.774946143833126,0.613822897970974,0.558946132973842,0.153963614450049,0.47259256789018,0.529231689375602,0.885667149927732,0.531969754610467,1,0.378784178458647,1,0.401698270408643,0.365371021512375,0.933309633256824,0.58955730503059,0.689860643091679,0.397882004365171,1,0.294438440271231,0.60083826234851,0.434060824125388,0.387682815681457,0.324813937967245,0.915191069443997,0.764563676011197,0.298912098235625,0.963649954221372,0.869012674095199,0.348840909154685,0.280271557902104,0.468069762230524,0.591566315183211,0.452782496812733,0.26781938346646,0.551652656310537,0.72397796104711,0.605526059978953,0.546683907739037,0.221597754226734,0.19270321293961,0.756179628175309,0.408547700598437,0.468767919417904,0.538683137239719,0.522134173944966,0.154586299894489,0.791029431675411,0.647511416150345,0.430748072401868,0.247514186363712,0.437362771592433,0.91584679538717,0.646354391671377,0.344667650404647,0.19943915981634,0.318851482745675,0.192040215406332,0.441186602620703,1,0.246736222847439,0.509616334475388,0.371459483549913,0.684290955844109,0.389466956107319,0.555669938865677,0.48322801397844,1,0.614087479510002,0.949334209255453,0.396048291321275,0.364279517612209,0.564273034001982,0.476413029818001,0.486401075596548,0.36372397800225,0.538110776572213,0.621175998987616,0.357260856202426
15,B3011.011,2,Fraction Damaged,0.709401709401709,0.512820512820513,0.905982905982906,0.717948717948718,0.769230769230769,0.863247863247863,0.675213675213675,0.931623931623932,0.931623931623932,0.914529914529915,0.957264957264957,0.658119658119658,0.982905982905983,0.487179487179487,0.846153846153846,0.957264957264957,0.965811965811966,0.811965811965812,0.854700854700855,0.743589743589744,0.863247863247863,0.623931623931624,0.786324786324786,0.974358974358974,0.923076923076923,0.957264957264957,0.974358974358974,0.982905982905983,0.829059829059829,0.914529914529915,0.974358974358974,0.64957264957265,0.931623931623932,0.965811965811966,0.803418803418803,0.666666666666667,0.974358974358974,1,0.641025641025641,0.683760683760684,0.726495726495726,1,0.94017094017094,0.692307692307692,0.982905982905983,0.829059829059829,0.914529914529915,0.786324786324786,0.854700854700855,0.777777777777778,0.769230769230769,0.658119658119658,0.794871794871795,0.991452991452991,0.94017094017094,0.641025641025641,0.897435897435897,0.871794871794872,0.829059829059829,0.854700854700855,0.854700854700855,0.777777777777778,0.658119658119658,0.401709401709402,0.64957264957265,0.837606837606838,0.914529914529915,0.555555555555556,0.965811965811966,0.752136752136752,0.957264957264957,0.965811965811966,0.683760683760684,0.632478632478632,0.837606837606838,1,0.923076923076923,0.88034188034188,0.512820512820513,0.914529914529915,0.786324786324786,0.948717948717949,0.88034188034188,0.982905982905983,0.717948717948718,0.923076923076923,0.666666666666667,0.965811965811966,0.760683760683761,0.786324786324786,0.991452991452991,0.743589743589744,0.982905982905983,0.923076923076923,0.931623931623932,0.94017094017094,0.94017094017094,0.957264957264957,0.863247863247863,0.82051282051282


16,-,-,Has Unsafe Placard,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
16,-,-,Collapse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

16,B1031.011b,-,Total in Building,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,B1031.011b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,B1031.011b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B1031.011b,2,Fraction Needed,0.238368425063242,0.250756497404495,0.400727059969423,0.0889804528781702,0.564615878707525,0.213322542425025,0.182894610898909,0.294880509391617,0.467606125225927,0.33194284471633,0.295498789504913,0.160835947878944,0.352107296262744,0.352267591144811,0.303664039183981,0.242231926988757,0.259315934313821,0.144761592481175,0.231214853220824,0.310884021478802,0.234540883546736,0.171150577491401,0.610709040195386,0.495026002129209,0.167957893147273,0.252487278479563,0.270240654777103,0.347309183839317,0.111302176682159,0.231415420740385,0.540025042429377,0.186399469732511,0.106569946748668,0.135594292815441,0.462991823351249,0.440751008531501,0.355166101001701,0.157794002160938,0.426202906612924,0.392954953172019,0.255726168763478,0.400709300160176,0.373448380726049,0.351119760754,0.333165330982005,0.163011337392214,0.244079099909886,0.227738225111214,0.0779658765658173,0.181586015319728,0.368723795022034,0.274545144793198,0.216709909987045,0.168385238348358,0.196877930424985,0.158736501683968,0.380015054699809,0.585332908189466,0.250269253755627,0.187057315164008,0.137544907262335,0.203701517114573,0.0730923097754091,0.100047060659976,0.485715167422957,0.375521700786003,0.229421023176154,0.275409833400384,0.204603463615426,0.158547041720863,0.18478699018746,0.234412896291236,0.229613107345678,0.149010288146989,0.511245832066646,0.355985165931685,0.217105145538883,0.208273723094053,0.426038739036233,0.392845169899221,0.297501343003726,0.0970779454851868,0.571810672825358,0.135615648636479,0.344897835911437,0.161023721360938,0.164456746711352,0.222423718660078,0.183278265871848,0.902362240796399,0.125549830694414,0.289734082339877,0.258680685243675,0.503353826422928,0.137055963619093,0.570587132335672,0.471770991349014,0.313007287622881,0.182867962207637,0.414145801055212
